miRNA name	pos:mut	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396	trimmed_NGN2_nc-DMSO_rep1-1_SRR22127348	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391	trimmed_NGN2_nc-DMSO_rep1-4_SRR22127345	trimmed_NGN2_nc-DMSO_rep5-3_SRR22127956	trimmed_NGN2_nc-DMSO_rep1-3_SRR22127346	trimmed_NGN2_nc-DMSO_rep4-5_SRR22127518	trimmed_NGN2_nc-DMSO_rep4-8_SRR22128365	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_nc-DMSO_rep4-2_SRR22127521	trimmed_NGN2_nc-DMSO_rep4-3_SRR22127520	trimmed_NGN2_nc-DMSO_rep5-5_SRR22128450	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394	trimmed_NGN2_nc-DMSO_rep1-6_SRR22127655	trimmed_NGN2_nc-DMSO_rep6-3_SRR22128646	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep4-7_SRR22128366	trimmed_NGN2_nc-DMSO_rep1-8_SRR22127653	trimmed_NGN2_nc-DMSO_rep5-1_SRR22127958	trimmed_NGN2_nc-DMSO_rep6-6_SRR22128643	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066	trimmed_NGN2_nc-DMSO_rep6-5_SRR22128644	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_nc-DMSO_rep4-6_SRR22127517	trimmed_NGN2_nc-DMSO_rep5-8_SRR22128447	trimmed_NGN2_nc-DMSO_rep5-6_SRR22128449	trimmed_NGN2_nc-DMSO_rep6-2_SRR22128647	trimmed_NGN2_nc-DMSO_rep5-2_SRR22127957	trimmed_NGN2_nc-DMSO_rep4-1_SRR22127522	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065	trimmed_NGN2_nc-DMSO_rep1-2_SRR22127347	trimmed_NGN2_nc-DMSO_rep5-4_SRR22127955	trimmed_NGN2_nc-DMSO_rep5-7_SRR22128448	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392	trimmed_NGN2_nc-DMSO_rep4-4_SRR22127519	trimmed_NGN2_nc-DMSO_rep1-7_SRR22127654	trimmed_NGN2_nc-DMSO_rep1-5_SRR22127656	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-1_SRR22127348 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-4_SRR22127345 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-3_SRR22127956 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-3_SRR22127346 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-5_SRR22127518 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-8_SRR22128365 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-2_SRR22127521 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-3_SRR22127520 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-5_SRR22128450 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-6_SRR22127655 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-3_SRR22128646 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-7_SRR22128366 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-8_SRR22127653 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-1_SRR22127958 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-6_SRR22128643 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-5_SRR22128644 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-6_SRR22127517 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-8_SRR22128447 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-6_SRR22128449 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-2_SRR22128647 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-2_SRR22127957 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-1_SRR22127522 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-2_SRR22127347 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-4_SRR22127955 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-7_SRR22128448 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-4_SRR22127519 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-7_SRR22127654 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-5_SRR22127656 (PM+1MM+2MM)
hsa-miR-342-3p	PM	8.0	14.0	12.0	86.0	15.0	8.0	28.0	246.0	109.0	324.0	498.0	579.0	4.0	198.0	469.0	172.0	11.0	382.0	238.0	14.0	818.0	604.0	49.0	729.0	62.0	147.0	2.0	514.0	173.0	198.0	548.0	71.0	223.0	93.0	248.0	108.0	149.0	9.0	26.0	528.0	750.0	346.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	5:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	5:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	6:CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	6:CT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	7:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	7:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	8:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	9:AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	9:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	11:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	12:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	13:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	14:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	15:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	16:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	17:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	18:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	19:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	19:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	20:CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	20:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	22:GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	22:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	23:TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	23:TC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	3.0	0.0	6.0	0.0	1.0	7.0	6.0	0.0	5.0	2.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	5.0	3.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	23:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-3p	22:GA,23:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	12.0	87.0	15.0	9.0	30.0	246.0	110.0	327.0	499.0	584.0	4.0	200.0	471.0	176.0	11.0	392.0	240.0	15.0	829.0	612.0	50.0	737.0	64.0	150.0	2.0	522.0	177.0	198.0	553.0	71.0	226.0	95.0	254.0	115.0	150.0	9.0	26.0	535.0	758.0	348.0
hsa-miR-342-5p	PM	0.0	2.0	0.0	13.0	2.0	0.0	1.0	42.0	19.0	46.0	56.0	100.0	0.0	55.0	47.0	13.0	1.0	40.0	23.0	4.0	44.0	68.0	4.0	111.0	2.0	9.0	0.0	44.0	32.0	27.0	78.0	8.0	25.0	4.0	34.0	9.0	18.0	0.0	2.0	40.0	93.0	42.0	0.0	2.0	0.0	13.0	2.0	0.0	1.0	42.0	19.0	46.0	57.0	103.0	0.0	55.0	47.0	13.0	1.0	40.0	23.0	4.0	44.0	68.0	4.0	112.0	2.0	9.0	0.0	44.0	32.0	27.0	78.0	8.0	25.0	4.0	34.0	10.0	18.0	0.0	2.0	40.0	93.0	42.0
hsa-miR-342-5p	7:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	13.0	2.0	0.0	1.0	42.0	19.0	46.0	57.0	103.0	0.0	55.0	47.0	13.0	1.0	40.0	23.0	4.0	44.0	68.0	4.0	112.0	2.0	9.0	0.0	44.0	32.0	27.0	78.0	8.0	25.0	4.0	34.0	10.0	18.0	0.0	2.0	40.0	93.0	42.0
